Date,Total_Revenue,Total_Orders,Avg_Freight_Ratio,Daily_AOV,Sales_Lag_1,Sales_Lag_7,Rolling_Mean_7d,DayOfWeek,Is_Weekend,DayOfMonth,Month
2017-11-13,24391.97,202,0.32156565044239266,120.75232673267327,23087.260000000002,28600.29,22903.859999999997,0,0,13,11
2017-11-14,27049.68,189,0.2863785866071392,143.12,24391.97,20829.71,22302.67142857143,1,0,14,11
2017-11-15,23711.29,185,0.2741537091174386,128.16913513513515,27049.68,19240.51,23191.23857142857,2,0,15,11
2017-11-16,28268.82,224,0.2985532926275211,126.20008928571428,23711.29,25053.34,23829.92142857143,3,0,16,11
2017-11-17,29209.07,189,0.2953058698562447,154.54534391534392,28268.82,20223.84,24289.27571428572,4,0,17,11
2017-11-18,23233.3,146,0.3230218600086816,159.13219178082193,29209.07,23292.07,25572.880000000005,5,1,18,11
2017-11-19,19955.56,158,0.3055834241878615,126.30101265822786,23233.3,23087.260000000002,25564.484285714287,6,1,19,11
2017-11-20,44284.47,226,0.26144046696087325,195.94898230088495,19955.56,24391.97,25117.09857142857,0,0,20,11
2017-11-21,34316.64,226,0.29254471337634763,151.84353982300885,44284.47,27049.68,27958.884285714284,1,0,21,11
2017-11-22,24962.57,198,0.3876491898947662,126.07358585858586,34316.64,23711.29,28997.021428571432,2,0,22,11
2017-11-23,44712.88,277,0.2913010068425986,161.4183393501805,24962.57,28268.82,29175.77571428571,3,0,23,11
2017-11-24,152653.74,1166,0.31967780540273255,130.92087478559176,44712.88,29209.07,31524.92714285714,4,0,24,11
2017-11-25,60923.48,498,0.33897726226419567,122.33630522088355,152653.74,23233.3,49159.88,5,1,25,11
2017-11-26,45315.28,388,0.3154886380839684,116.7919587628866,60923.48,19955.56,54544.19142857142,6,1,26,11
2017-11-27,47923.66,400,0.3031169041153086,119.80915,45315.28,44284.47,58167.008571428574,0,0,27,11
2017-11-28,47886.55,376,0.31132480724925893,127.35784574468086,47923.66,34316.64,58686.89285714285,1,0,28,11
2017-11-29,39834.75,319,0.34514759204072554,124.87382445141066,47886.55,24962.57,60625.45142857143,2,0,29,11
2017-11-30,31322.74,264,0.3163779737386787,118.64674242424243,39834.75,44712.88,62750.048571428575,3,0,30,11
2017-12-01,39981.91,274,0.2878719264079246,145.91937956204382,31322.74,152653.74,60837.17142857143,4,0,1,12
2017-12-02,31208.13,214,0.2898551218629733,145.8323831775701,39981.91,60923.48,44741.19571428571,5,1,2,12
2017-12-03,29262.920000000002,231,0.2632493913050103,126.67930735930737,31208.13,45315.28,40496.14571428572,6,1,3,12
2017-12-04,47348.52,331,0.2932566704256228,143.04688821752265,29262.920000000002,47923.66,38202.95142857143,0,0,4,12
2017-12-05,33632.37,275,0.3433721122489959,122.29952727272729,47348.52,47886.55,38120.78857142857,1,0,5,12
2017-12-06,39198.74,273,0.3046384256658324,143.5851282051282,33632.37,39834.75,36084.47714285715,2,0,6,12
2017-12-07,28055.78,226,0.3085158209584093,124.14061946902655,39198.74,31322.74,35993.618571428575,3,0,7,12
2017-12-08,29847.46,215,0.2771070225626219,138.82539534883722,28055.78,39981.91,35526.909999999996,4,0,8,12
2017-12-09,20027.04,155,0.3478588762067938,129.20670967741935,29847.46,31208.13,34079.13142857143,5,1,9,12
2017-12-10,24695.79,187,0.29102696801731764,132.06304812834225,20027.04,29262.920000000002,32481.83285714286,6,1,10,12
2017-12-11,33990.39,267,0.2807434788579345,127.30483146067415,24695.79,47348.52,31829.385714285716,0,0,11,12
2017-12-12,33468.71,258,0.2812558303985657,129.72368217054265,33990.39,33632.37,29921.08142857143,1,0,12,12
2017-12-13,29601.28,218,0.2673124731927434,135.78568807339448,33468.71,39198.74,29897.70142857143,2,0,13,12
2017-12-14,25286.23,199,0.3226866156958516,127.0664824120603,29601.28,28055.78,28526.635714285712,3,0,14,12
2017-12-15,27382.2,192,0.3151249373623495,142.615625,25286.23,29847.46,28130.985714285714,4,0,15,12
2017-12-16,20296.28,131,0.2696934146614891,154.9334351145038,27382.2,20027.04,27778.805714285718,5,1,16,12
2017-12-17,19312.41,133,0.3146266501455719,145.2060902255639,20296.28,24695.79,27817.268571428573,6,1,17,12
2017-12-18,29162.11,208,0.2828454069044638,140.20245192307692,19312.41,33990.39,27048.214285714286,0,0,18,12
2017-12-19,20615.99,174,0.31816786347683634,118.4827011494253,29162.11,33468.71,26358.46,1,0,19,12
2017-12-20,27958.53,171,0.2917673532235707,163.50017543859647,20615.99,29601.28,24522.35714285714,2,0,20,12
2017-12-21,18572.22,143,0.2902941853415327,129.87566433566434,27958.53,25286.23,24287.678571428572,3,0,21,12
2017-12-22,14935.3,110,0.307208285253901,135.77545454545455,18572.22,27382.2,23328.534285714286,4,0,22,12
2017-12-23,12875.05,107,0.32674271474176714,120.32757009345794,14935.3,20296.28,21550.405714285713,5,1,23,12
2017-12-24,5759.01,59,0.3127314701866031,97.61033898305085,12875.05,19312.41,20490.23,6,1,24,12
2017-12-25,10381.34,90,0.32062773324521116,115.34822222222222,5759.01,29162.11,18554.03,0,0,25,12
2017-12-26,20549.43,168,0.29703130832065394,122.31803571428571,10381.34,20615.99,15871.062857142857,1,0,26,12
2017-12-27,17700.4,166,0.31597533493531205,106.62891566265061,20549.43,27958.53,15861.554285714286,2,0,27,12
2017-12-28,15037.49,146,0.30209143088238116,102.99650684931507,17700.4,18572.22,14396.107142857143,3,0,28,12
2017-12-29,16042.720000000001,133,0.29388194513032045,120.62195488721805,15037.49,14935.3,13891.145714285714,4,0,29,12
2017-12-30,13042.65,96,0.2804222844987696,135.8609375,16042.720000000001,12875.05,14049.348571428573,5,1,30,12
2017-12-31,8685.77,74,0.27714253833081287,117.37527027027028,13042.65,5759.01,14073.29142857143,6,1,31,12
2018-01-01,6948.21,73,0.29799716978356855,95.18095890410959,8685.77,10381.34,14491.4,0,0,1,1
2018-01-02,25315.0,203,0.3258536786148562,124.70443349753694,6948.21,20549.43,14000.952857142856,1,0,2,1
2018-01-03,31886.72,222,0.2956553607464651,143.63387387387388,25315.0,17700.4,14681.748571428572,2,0,3,1
2018-01-04,34839.44,255,0.27681956708104233,136.6252549019608,31886.72,15037.49,16708.365714285716,3,0,4,1
2018-01-05,27720.39,209,0.2843738316812695,132.63344497607656,34839.44,16042.720000000001,19537.215714285714,4,0,5,1
2018-01-06,27609.670000000002,215,0.32684843101660016,128.41706976744186,27720.39,13042.65,21205.454285714284,5,1,6,1
2018-01-07,29433.010000000002,195,0.2809081650309047,150.93851282051284,27609.670000000002,8685.77,23286.457142857143,6,1,7,1
2018-01-08,38714.4,292,0.31923344121012814,132.58356164383562,29433.010000000002,6948.21,26250.34857142857,0,0,8,1
2018-01-09,30248.91,251,0.3249879984695343,120.51358565737051,38714.4,25315.0,30788.375714285714,1,0,9,1
2018-01-10,38479.53,277,0.32476757586675764,138.91527075812274,30248.91,31886.72,31493.22,2,0,10,1
2018-01-11,40056.96,264,0.3280974950203539,151.73090909090908,38479.53,34839.44,32435.05,3,0,11,1
2018-01-12,30988.94,239,0.3469121219698886,129.6608368200837,40056.96,27720.39,33180.409999999996,4,0,12,1
2018-01-13,28091.91,216,0.28772578967021567,130.05513888888888,30988.94,27609.670000000002,33647.345714285715,5,1,13,1
2018-01-14,30962.53,232,0.2677107762515582,133.45918103448275,28091.91,29433.010000000002,33716.23714285714,6,1,14,1
2018-01-15,38330.3,305,0.3070092176943737,125.67311475409836,30962.53,38714.4,33934.74,0,0,15,1
2018-01-16,44237.17,301,0.3000017317176032,146.96734219269104,38330.3,30248.91,33879.868571428575,1,0,16,1
2018-01-17,36089.22,282,0.3233347314375575,127.97595744680851,44237.17,38479.53,35878.19142857143,2,0,17,1
2018-01-18,27774.77,238,0.3351596307103992,116.70071428571428,36089.22,40056.96,35536.71857142857,3,0,18,1
2018-01-19,29954.78,232,0.38641158294050815,129.11543103448275,27774.77,30988.94,33782.12,4,0,19,1
2018-01-20,22381.68,184,0.3346660654667271,121.63956521739131,29954.78,28091.91,33634.38285714285,5,1,20,1
2018-01-21,23829.829999999998,194,0.32129987513987246,122.83417525773194,22381.68,30962.53,32818.635714285716,6,1,21,1
2018-01-22,37137.64,310,0.31142966526994526,119.79883870967741,23829.829999999998,38330.3,31799.678571428572,0,0,22,1
2018-01-23,34746.17,262,0.2955107259901502,132.61896946564886,37137.64,44237.17,31629.298571428575,1,0,23,1
2018-01-24,31700.170000000002,243,0.2984877550319638,130.45337448559673,34746.17,36089.22,30273.441428571427,2,0,24,1
2018-01-25,29634.420000000002,232,0.29541890029932194,127.73456896551725,31700.170000000002,27774.77,29646.434285714287,3,0,25,1
2018-01-26,33995.0,228,0.34047943121893776,149.10087719298247,29634.420000000002,29954.78,29912.09857142857,4,0,26,1
2018-01-27,22031.08,153,0.2472703179878593,143.9939869281046,33995.0,22381.68,30489.272857142856,5,1,27,1
2018-01-28,24100.75,155,0.27327529685834195,155.48870967741937,22031.08,23829.829999999998,30439.187142857143,6,1,28,1
2018-01-29,30481.32,246,0.288780257912854,123.90780487804878,24100.75,37137.64,30477.890000000003,0,0,29,1
2018-01-30,29588.85,257,0.34729883590115734,115.13171206225681,30481.32,34746.17,29526.987142857146,1,0,30,1
2018-01-31,32721.59,255,0.2922836861968445,128.31996078431374,29588.85,31700.170000000002,28790.227142857144,2,0,31,1
2018-02-01,30362.15,232,0.3001649512602744,130.87133620689656,32721.59,29634.420000000002,28936.144285714283,3,0,1,2
2018-02-02,27731.6,212,0.3656861175850975,130.80943396226414,30362.15,33995.0,29040.105714285717,4,0,2,2
2018-02-03,23448.66,193,0.3265817770134185,121.49564766839379,27731.6,22031.08,28145.334285714285,5,1,3,2
2018-02-04,23989.79,201,0.3179186472230768,119.35218905472637,23448.66,24100.75,28347.84571428571,6,1,4,2
2018-02-05,37360.84,271,0.3171095538364655,137.86287822878228,23989.79,30481.32,28331.994285714285,0,0,5,2
2018-02-06,34119.38,267,0.2760701527493178,127.78794007490636,37360.84,29588.85,29314.782857142858,1,0,6,2
2018-02-07,31306.23,246,0.3019029455195952,127.26109756097561,34119.38,32721.59,29962.00142857143,2,0,7,2
2018-02-08,27314.73,229,0.29423047606274594,119.27829694323144,31306.23,30362.15,29759.807142857142,3,0,8,2
2018-02-09,30743.07,211,0.2742347028989613,145.70175355450237,27314.73,27731.6,29324.461428571427,4,0,9,2
2018-02-10,21248.16,176,0.29250486730011577,120.72818181818182,30743.07,23448.66,29754.67142857143,5,1,10,2
2018-02-11,22504.98,170,0.32026528777265145,132.38223529411763,21248.16,23989.79,29440.31428571429,6,1,11,2
2018-02-12,23310.73,215,0.3073279918645098,108.422,22504.98,37360.84,29228.19857142857,0,0,12,2
2018-02-13,23638.34,222,0.31677871125675655,106.479009009009,23310.73,34119.38,27221.04,1,0,13,2
2018-02-14,37079.65,294,0.3006739386642183,126.12125850340136,23638.34,31306.23,25723.74857142857,2,0,14,2
2018-02-15,32279.91,281,0.3068836468006138,114.87512455516014,37079.65,27314.73,26548.522857142856,3,0,15,2
2018-02-16,26894.99,212,0.2868711677377743,126.8631603773585,32279.91,30743.07,27257.834285714285,4,0,16,2
2018-02-17,24952.760000000002,202,0.3070241981340408,123.52851485148516,26894.99,21248.16,26708.108571428573,5,1,17,2
2018-02-18,24592.43,202,0.3370922336162399,121.74470297029703,24952.760000000002,22504.98,27237.33714285714,6,1,18,2
2018-02-19,28190.63,259,0.32841496583406704,108.84413127413127,24592.43,23310.73,27535.544285714284,0,0,19,2
2018-02-20,36568.57,288,0.30500791408370215,126.97420138888889,28190.63,23638.34,28232.672857142858,1,0,20,2
2018-02-21,32401.69,265,0.31050977639247307,122.27052830188678,36568.57,37079.65,30079.84857142857,2,0,21,2
2018-02-22,32718.71,278,0.3144352008350461,117.69320143884892,32401.69,32279.91,29411.568571428572,3,0,22,2
2018-02-23,28424.7,235,0.31746105270306935,120.95617021276595,32718.71,26894.99,29474.254285714287,4,0,23,2
2018-02-24,24263.510000000002,190,0.2862616235941557,127.70268421052633,28424.7,24952.760000000002,29692.784285714286,5,1,24,2
2018-02-25,29203.77,237,0.3364945092370318,123.2226582278481,24263.510000000002,24592.43,29594.32,6,1,25,2
2018-02-26,43750.96,296,0.2955245737793773,147.80729729729728,29203.77,28190.63,30253.08285714286,0,0,26,2
2018-02-27,40267.2,298,0.3171508967749854,135.1248322147651,43750.96,36568.57,32475.987142857142,1,0,27,2
2018-02-28,45510.57,312,0.33139380743692265,145.86721153846153,40267.2,32401.69,33004.362857142856,2,0,28,2
2018-03-01,39651.51,275,0.3051546494341582,144.1873090909091,45510.57,32718.71,34877.06,3,0,1,3
2018-03-02,31776.46,265,0.3194849138402314,119.91116981132075,39651.51,28424.7,35867.46,4,0,2,3
2018-03-03,26394.97,212,0.3539148621414044,124.50457547169812,31776.46,24263.510000000002,36346.282857142854,5,1,3,3
2018-03-04,32441.9,235,0.289432946757359,138.05063829787235,26394.97,29203.77,36650.777142857136,6,1,4,3
2018-03-05,38323.07,262,0.3443878176185603,146.27125954198473,32441.9,43750.96,37113.36714285715,0,0,5,3
2018-03-06,39173.99,271,0.33707580402558357,144.55346863468634,38323.07,40267.2,36337.95428571429,1,0,6,3
2018-03-07,36137.89,258,0.344320909483166,140.0693410852713,39173.99,45510.57,36181.78142857143,2,0,7,3
2018-03-08,28156.39,234,0.3697653920496953,120.326452991453,36137.89,39651.51,34842.827142857146,3,0,8,3
2018-03-09,28405.44,203,0.39776443201474626,139.92827586206897,28156.39,31776.46,33200.66714285714,4,0,9,3
2018-03-10,26203.91,192,0.31208250032468793,136.47869791666668,28405.44,26394.97,32719.092857142856,5,1,10,3
2018-03-11,31320.43,218,0.3371330785397003,143.67169724770642,26203.91,32441.9,32691.79857142857,6,1,11,3
2018-03-12,30644.66,232,0.35802296914533127,132.08905172413793,31320.43,38323.07,32531.588571428572,0,0,12,3
2018-03-13,36074.24,227,0.3324497128771221,158.91735682819382,30644.66,39173.99,31434.672857142858,1,0,13,3
2018-03-14,23528.79,198,0.318938595950201,118.83227272727274,36074.24,36137.89,30991.851428571423,2,0,14,3
2018-03-15,44311.46,286,0.32290493382519947,154.9351748251748,23528.79,28156.39,29190.551428571427,3,0,15,3
2018-03-16,32832.19,252,0.3357522234909878,130.28646825396825,44311.46,28405.44,31498.41857142857,4,0,16,3
2018-03-17,20078.5,180,0.33395352006015633,111.54722222222222,32832.19,26203.91,32130.81142857143,5,1,17,3
2018-03-18,31119.33,215,0.281588480805093,144.74106976744187,20078.5,31320.43,31255.75285714286,6,1,18,3
2018-03-19,44645.19,302,0.3274982927889826,147.83175496688742,31119.33,30644.66,31227.024285714288,0,0,19,3
2018-03-20,35749.47,297,0.3899438655256243,120.36858585858586,44645.19,36074.24,33227.1,1,0,20,3
2018-03-21,39714.43,285,0.33648844133435135,139.34887719298246,35749.47,23528.79,33180.70428571429,2,0,21,3
2018-03-22,31119.41,254,0.3193398074512337,122.5173622047244,39714.43,44311.46,35492.938571428575,3,0,22,3
2018-03-23,29621.239999999998,219,0.32823506696681104,135.25680365296802,31119.41,32832.19,33608.36,4,0,23,3
2018-03-24,23787.77,165,0.36347051618125803,144.16830303030304,29621.239999999998,20078.5,33149.65285714286,5,1,24,3
2018-03-25,25557.29,190,0.3333569042700373,134.51205263157894,23787.77,31119.33,33679.548571428575,6,1,25,3
2018-03-26,35779.01,271,0.315445782012278,132.0258671586716,25557.29,44645.19,32884.97142857143,0,0,26,3
2018-03-27,34732.56,245,0.30621391945523896,141.76555102040817,35779.01,35749.47,31618.374285714286,1,0,27,3
2018-03-28,29713.34,219,0.2805521276961984,135.67735159817352,34732.56,39714.43,31473.101428571426,2,0,28,3
2018-03-29,28926.73,194,0.31262175978211915,149.1068556701031,29713.34,31119.41,30044.374285714286,3,0,29,3
2018-03-30,22088.14,165,0.35252872602673435,133.86751515151514,28926.73,29621.239999999998,29731.134285714284,4,0,30,3
2018-03-31,25203.73,167,0.2870890320778843,150.92053892215569,22088.14,23787.77,28654.977142857148,5,1,31,3
2018-04-01,29396.66,207,0.3179295450424784,142.0128502415459,25203.73,25557.29,28857.257142857143,6,1,1,4
2018-04-02,40279.1,281,0.30778116564426156,143.34199288256227,29396.66,35779.01,29405.738571428574,0,0,2,4
2018-04-03,36246.51,246,0.32113785145083784,147.34353658536585,40279.1,34732.56,30048.608571428573,1,0,3,4
2018-04-04,37982.73,257,0.28745390376885643,147.79272373540857,36246.51,29713.34,30264.887142857147,2,0,4,4
2018-04-05,36058.79,266,0.3194876660716126,135.55936090225563,37982.73,28926.73,31446.22857142857,3,0,5,4
2018-04-06,27784.74,189,0.32136509933463864,147.00920634920635,36058.79,22088.14,32465.094285714287,4,0,6,4
2018-04-07,25517.38,164,0.3001439923796351,155.59378048780488,27784.74,25203.73,33278.89428571429,5,1,7,4
2018-04-08,23463.85,185,0.36545637710468404,126.83162162162161,25517.38,29396.66,33323.70142857143,6,1,8,4
2018-04-09,49308.73,253,0.3304755650686554,194.89616600790515,23463.85,40279.1,32476.157142857144,0,0,9,4
2018-04-10,27870.56,201,0.3559765291974486,138.6595024875622,49308.73,36246.51,33766.10428571429,1,0,10,4
2018-04-11,40782.96,274,0.3345143544378977,148.8429197080292,27870.56,37982.73,32569.540000000005,2,0,11,4
2018-04-12,34117.58,255,0.34172868264526707,133.794431372549,40782.96,36058.79,32969.572857142855,3,0,12,4
2018-04-13,31150.36,202,0.3118257794443673,154.20970297029703,34117.58,27784.74,32692.257142857143,4,0,13,4
2018-04-14,18845.7,146,0.3482397931104442,129.08013698630137,31150.36,25517.38,33173.060000000005,5,1,14,4
2018-04-15,30524.04,223,0.3277234648450235,136.87910313901347,18845.7,23463.85,32219.96285714286,6,1,15,4
2018-04-16,40412.26,280,0.3177379538003902,144.3295,30524.04,49308.73,33228.561428571425,0,0,16,4
2018-04-17,36682.97,265,0.3156807369909254,138.42630188679246,40412.26,27870.56,31957.63714285714,1,0,17,4
2018-04-18,39472.71,280,0.3027881358309149,140.9739642857143,36682.97,40782.96,33216.55285714286,2,0,18,4
2018-04-19,43287.21,292,0.3261045848728901,148.24386986301369,39472.71,34117.58,33029.374285714286,3,0,19,4
2018-04-20,28353.84,196,0.3050967466021891,144.66244897959183,43287.21,31150.36,34339.32142857143,4,0,20,4
2018-04-21,18966.34,156,0.3079486306906019,121.57910256410257,28353.84,18845.7,33939.81857142857,5,1,21,4
2018-04-22,27350.9,200,0.31263230497570316,136.7545,18966.34,30524.04,33957.05285714286,6,1,22,4
2018-04-23,37674.27,285,0.34846536610789514,132.19042105263156,27350.9,40412.26,33503.747142857144,0,0,23,4
2018-04-24,43083.77,271,0.42833675118466674,158.98070110701107,37674.27,36682.97,33112.60571428571,1,0,24,4
2018-04-25,40995.02,284,0.2673951136347023,144.34866197183098,43083.77,39472.71,34027.00571428571,2,0,25,4
2018-04-26,31631.36,254,0.25339777389599627,124.53291338582677,40995.02,43287.21,34244.478571428575,3,0,26,4
2018-04-27,40752.54,242,0.38695631475405295,168.39892561983473,31631.36,28353.84,32579.35714285714,4,0,27,4
2018-04-28,23560.56,169,0.3215507170040035,139.4115976331361,40752.54,18966.34,34350.6,5,1,28,4
2018-04-29,19411.7,171,0.32615866797955617,113.5187134502924,23560.56,27350.9,35006.91714285714,6,1,29,4
2018-04-30,35682.61,240,0.2814924899060102,148.67754166666666,19411.7,37674.27,33872.74571428572,0,0,30,4
2018-05-01,33163.8,255,0.2937231319211416,130.05411764705883,35682.61,43083.77,33588.22285714286,1,0,1,5
2018-05-02,38557.72,295,0.3023970280302217,130.70413559322034,33163.8,40995.02,32171.084285714285,2,0,2,5
2018-05-03,42497.77,304,0.3266860178064968,139.79529605263156,38557.72,31631.36,31822.898571428574,3,0,3,5
2018-05-04,39730.93,265,0.2636569065168221,149.92803773584905,42497.77,40752.54,33375.24285714286,4,0,4,5
2018-05-05,28306.45,197,0.2709723416732772,143.68756345177664,39730.93,23560.56,33229.29857142857,5,1,5,5
2018-05-06,28565.97,210,0.2818512136178739,136.02842857142858,28306.45,19411.7,33907.28285714286,6,1,6,5
2018-05-07,54167.48,371,0.30899956677496476,146.00398921832885,28565.97,35682.61,35215.03571428572,0,0,7,5
2018-05-08,47800.69,327,0.27667330367358806,146.17948012232418,54167.48,33163.8,37855.73142857143,1,0,8,5
2018-05-09,43589.12,342,0.2782112653228558,127.45356725146199,47800.69,38557.72,39946.71571428572,2,0,9,5
2018-05-10,51458.67,279,0.33045096304537624,184.43967741935484,43589.12,42497.77,40665.48714285714,3,0,10,5
2018-05-11,37859.19,246,0.2864962426181381,153.89914634146342,51458.67,39730.93,41945.61571428571,4,0,11,5
2018-05-12,29604.14,204,0.3708048741969535,145.11833333333334,37859.19,28306.45,41678.224285714285,5,1,12,5
2018-05-13,31313.52,206,0.3463679136601105,152.0073786407767,29604.14,28565.97,41863.60857142857,6,1,13,5
2018-05-14,53842.38,364,0.31003733420036533,147.91862637362635,31313.52,54167.48,42256.11571428572,0,0,14,5
2018-05-15,41119.85,352,0.31472106869498195,116.81775568181818,53842.38,47800.69,42209.672857142854,1,0,15,5
2018-05-16,56283.73,357,0.2876322787688482,157.65750700280114,41119.85,43589.12,41255.26714285714,2,0,16,5
2018-05-17,31488.47,227,0.3020934190575757,138.7157268722467,56283.73,51458.67,43068.782857142854,3,0,17,5
2018-05-18,31621.52,236,0.29744136251098957,133.98949152542374,31488.47,37859.19,40215.897142857146,4,0,18,5
2018-05-19,25201.29,139,0.3310835120603708,181.30424460431655,31621.52,29604.14,39324.80142857142,5,1,19,5
2018-05-20,19586.54,161,0.3035761696317179,121.65552795031057,25201.29,31313.52,38695.822857142855,6,1,20,5
2018-05-21,25404.06,204,0.3052896900161392,124.52970588235294,19586.54,53842.38,37020.54,0,0,21,5
2018-05-22,27793.91,199,0.2715358144361924,139.66788944723618,25404.06,41119.85,32957.92285714286,1,0,22,5
2018-05-23,17501.05,132,0.3338280425772755,132.5837121212121,27793.91,56283.73,31054.217142857142,2,0,23,5
2018-05-24,20073.26,114,0.27616132695783546,176.08122807017543,17501.05,31488.47,25513.834285714285,3,0,24,5
2018-05-25,15888.92,103,0.32085999593665854,154.26135922330099,20073.26,31621.52,23883.089999999997,4,0,25,5
2018-05-26,14799.17,99,0.24331103818953112,149.48656565656566,15888.92,25201.29,21635.575714285715,5,1,26,5
2018-05-27,12523.25,100,0.40456830417017375,125.2325,14799.17,19586.54,20149.558571428573,6,1,27,5
2018-05-28,26877.47,143,0.25856404357638857,187.95433566433567,12523.25,25404.06,19140.51714285714,0,0,28,5
2018-05-29,25572.08,149,0.3181432338204943,171.6246979865772,26877.47,27793.91,19351.004285714287,1,0,29,5
2018-05-30,19214.0,140,0.28979173809891656,137.24285714285713,25572.08,17501.05,19033.600000000002,2,0,30,5
2018-05-31,25111.28,133,0.30733537033795594,188.80661654135338,19214.0,20073.26,19278.307142857146,3,0,31,5
2018-06-01,32298.92,184,0.30873253520537874,175.53760869565215,25111.28,15888.92,19998.024285714284,4,0,1,6
2018-06-02,25266.62,142,0.28598241380566114,177.93394366197182,32298.92,14799.17,22342.309999999998,5,1,2,6
2018-06-03,28461.66,191,0.30150756553980096,149.01392670157068,25266.62,12523.25,23837.660000000003,6,1,3,6
2018-06-04,28622.4,225,0.353435237885389,127.21066666666667,28461.66,26877.47,26114.57571428571,0,0,4,6
2018-06-05,30709.36,197,0.3324586649820527,155.885076142132,28622.4,25572.08,26363.85142857143,1,0,5,6
2018-06-06,26134.4,227,0.4793037082619193,115.12951541850221,30709.36,19214.0,27097.74857142857,2,0,6,6
2018-06-07,37020.4,223,0.29967136159201946,166.01076233183858,26134.4,25111.28,28086.377142857145,3,0,7,6
2018-06-08,26870.41,198,0.4395155290521476,135.7091414141414,37020.4,32298.92,29787.68,4,0,8,6
2018-06-09,29325.079999999998,172,0.3160861524619851,170.4946511627907,26870.41,25266.62,29012.178571428576,5,1,9,6
2018-06-10,25501.97,193,0.351933326938825,132.13455958549224,29325.079999999998,28461.66,29591.95857142857,6,1,10,6
2018-06-11,49669.7,294,0.3624573681967051,168.94455782312923,25501.97,28622.4,29169.145714285714,0,0,11,6
2018-06-12,40369.0,246,0.3397169326341129,164.10162601626016,49669.7,30709.36,32175.902857142857,1,0,12,6
2018-06-13,34616.96,259,0.35162869019434523,133.65621621621622,40369.0,26134.4,33555.851428571434,2,0,13,6
2018-06-14,27504.6,212,0.28891662715587924,129.738679245283,34616.96,37020.4,34767.64571428571,3,0,14,6
2018-06-15,26617.56,186,0.43224071661771535,143.1051612903226,27504.6,26870.41,33408.24571428571,4,0,15,6
2018-06-16,24616.05,165,0.3398093701904933,149.18818181818182,26617.56,29325.079999999998,33372.124285714286,5,1,16,6
2018-06-17,17316.33,152,0.3350931787768844,113.92322368421054,24616.05,25501.97,32699.405714285713,6,1,17,6
2018-06-18,34718.3,246,0.3333376472380099,141.13130081300815,17316.33,49669.7,31530.028571428575,0,0,18,6
2018-06-19,34630.33,231,0.2959505380119211,149.9148484848485,34718.3,40369.0,29394.114285714284,1,0,19,6
2018-06-20,28793.99,217,0.33834404404600277,132.69119815668205,34630.33,34616.96,28574.304285714286,2,0,20,6
2018-06-21,27703.58,234,0.3557416943156545,118.39136752136753,28793.99,27504.6,27742.45142857143,3,0,21,6
2018-06-22,24807.27,179,0.3825854939370686,138.58810055865922,27703.58,26617.56,27770.87714285714,4,0,22,6
2018-06-23,17501.92,151,0.3847872759881806,115.9067549668874,24807.27,24616.05,27512.264285714286,5,1,23,6
2018-06-24,24432.6,199,0.3316726731394694,122.77688442211054,17501.92,17316.33,26495.96,6,1,24,6
2018-06-25,36135.52,240,0.32283148870455314,150.56466666666665,24432.6,34718.3,27512.570000000003,0,0,25,6
2018-06-26,30957.57,242,0.33472255063914086,127.92384297520661,36135.52,34630.33,27715.03,1,0,26,6
2018-06-27,26496.48,214,0.40797109801101683,123.81532710280374,30957.57,28793.99,27190.350000000002,2,0,27,6
2018-06-28,32171.97,243,0.3416057238227974,132.39493827160496,26496.48,27703.58,26862.134285714284,3,0,28,6
2018-06-29,20473.48,174,0.3876343651321643,117.66367816091953,32171.97,24807.27,27500.475714285716,4,0,29,6
2018-06-30,15379.880000000001,124,0.38682820832642006,124.03129032258066,20473.48,17501.92,26881.362857142853,5,1,30,6
2018-07-01,24369.47,161,0.36747086063920553,151.36316770186338,15379.880000000001,24432.6,26578.214285714286,6,1,1,7
2018-07-02,23158.62,195,0.37299197400955064,118.76215384615384,24369.47,36135.52,26569.195714285714,0,0,2,7
2018-07-03,26307.31,216,0.33753241307845405,121.79310185185186,23158.62,30957.57,24715.352857142858,1,0,3,7
2018-07-04,35651.65,256,0.30241979118613405,139.2642578125,26307.31,26496.48,24051.03,2,0,4,7
2018-07-05,28809.33,195,0.30061654311400243,147.74015384615385,35651.65,32171.97,25358.911428571428,3,0,5,7
2018-07-06,19005.54,121,0.27735789034417097,157.0705785123967,28809.33,20473.48,24878.534285714286,4,0,6,7
2018-07-07,9076.56,91,0.4283748415564713,99.74241758241757,19005.54,15379.880000000001,24668.828571428574,5,1,7,7
2018-07-08,14410.79,122,0.45637983746370103,118.12122950819673,9076.56,24369.47,23768.354285714286,6,1,8,7
2018-07-09,19564.85,148,0.29272904839093017,132.1949324324324,14410.79,23158.62,22345.685714285715,0,0,9,7
2018-07-10,18724.57,132,0.3472091753140043,141.85280303030302,19564.85,26307.31,21832.29,1,0,10,7
2018-07-11,18519.98,127,0.32201981764682897,145.82661417322834,18724.57,35651.65,20749.041428571425,2,0,11,7
2018-07-12,28891.77,121,0.2947249609937261,238.77495867768596,18519.98,28809.33,18301.66,3,0,12,7
2018-07-13,27644.23,167,0.3398474351082095,165.5343113772455,28891.77,19005.54,18313.437142857143,4,0,13,7
